Creating train lmdb...
I0418 11:28:18.756780 26014 convert_imageset.cpp:83] Shuffling data
I0418 11:28:19.363435 26014 convert_imageset.cpp:86] A total of 1281167 images.
I0418 11:28:19.363869 26014 db_lmdb.cpp:38] Opened lmdb examples/imagenet/ilsvrc12_train_lmdb
I0418 16:55:37.813905 26014 convert_imageset.cpp:144] Processed 1060000 files.
I0418 16:55:56.993899 26014 convert_imageset.cpp:144] Processed 1061000 files.
I0418 16:56:14.196450 26014 convert_imageset.cpp:144] Processed 1062000 files.
I0418 16:56:33.608799 26014 convert_imageset.cpp:144] Processed 1063000 files.
I0418 16:56:48.519717 26014 convert_imageset.cpp:144] Processed 1064000 files.
I0418 16:57:05.129873 26014 convert_imageset.cpp:144] Processed 1065000 files.
I0418 16:57:27.168663 26014 convert_imageset.cpp:144] Processed 1066000 files.
I0418 16:57:48.004076 26014 convert_imageset.cpp:144] Processed 1067000 files.
I0418 16:58:11.409703 26014 convert_imageset.cpp:144] Processed 1068000 files.
I0418 16:58:28.956964 26014 convert_imageset.cpp:144] Processed 1069000 files.
I0418 16:58:45.982345 26014 convert_imageset.cpp:144] Processed 1070000 files.
I0418 16:59:15.539106 26014 convert_imageset.cpp:144] Processed 1071000 files.
I0418 16:59:37.733657 26014 convert_imageset.cpp:144] Processed 1072000 files.
I0418 16:59:56.907042 26014 convert_imageset.cpp:144] Processed 1073000 files.
I0418 17:00:17.843155 26014 convert_imageset.cpp:144] Processed 1074000 files.
I0418 17:00:40.545789 26014 convert_imageset.cpp:144] Processed 1075000 files.
I0418 17:00:56.979498 26014 convert_imageset.cpp:144] Processed 1076000 files.
I0418 17:01:19.080950 26014 convert_imageset.cpp:144] Processed 1077000 files.
I0418 17:01:36.552814 26014 convert_imageset.cpp:144] Processed 1078000 files.
I0418 17:02:02.009505 26014 convert_imageset.cpp:144] Processed 1079000 files.
I0418 17:02:22.832634 26014 convert_imageset.cpp:144] Processed 1080000 files.
I0418 17:02:41.284888 26014 convert_imageset.cpp:144] Processed 1081000 files.
I0418 17:03:02.650676 26014 convert_imageset.cpp:144] Processed 1082000 files.
I0418 17:03:20.283537 26014 convert_imageset.cpp:144] Processed 1083000 files.
I0418 17:03:37.341761 26014 convert_imageset.cpp:144] Processed 1084000 files.
I0418 17:03:59.744987 26014 convert_imageset.cpp:144] Processed 1085000 files.
I0418 17:04:18.692986 26014 convert_imageset.cpp:144] Processed 1086000 files.
I0418 17:04:40.343464 26014 convert_imageset.cpp:144] Processed 1087000 files.
I0418 17:05:02.043071 26014 convert_imageset.cpp:144] Processed 1088000 files.
I0418 17:05:21.065671 26014 convert_imageset.cpp:144] Processed 1089000 files.
I0418 17:05:38.029467 26014 convert_imageset.cpp:144] Processed 1090000 files.
I0418 17:05:59.032248 26014 convert_imageset.cpp:144] Processed 1091000 files.
I0418 17:06:16.398144 26014 convert_imageset.cpp:144] Processed 1092000 files.
I0418 17:06:37.067833 26014 convert_imageset.cpp:144] Processed 1093000 files.
I0418 17:06:54.436370 26014 convert_imageset.cpp:144] Processed 1094000 files.
I0418 17:07:10.763150 26014 convert_imageset.cpp:144] Processed 1095000 files.
I0418 17:07:34.430167 26014 convert_imageset.cpp:144] Processed 1096000 files.
I0418 17:07:51.431238 26014 convert_imageset.cpp:144] Processed 1097000 files.
I0418 17:08:08.020635 26014 convert_imageset.cpp:144] Processed 1098000 files.
I0418 17:08:27.899355 26014 convert_imageset.cpp:144] Processed 1099000 files.
I0418 17:08:47.121620 26014 convert_imageset.cpp:144] Processed 1100000 files.
I0418 17:09:04.365828 26014 convert_imageset.cpp:144] Processed 1101000 files.
I0418 17:09:20.867230 26014 convert_imageset.cpp:144] Processed 1102000 files.
I0418 17:09:43.911702 26014 convert_imageset.cpp:144] Processed 1103000 files.
I0418 17:10:03.265225 26014 convert_imageset.cpp:144] Processed 1104000 files.
I0418 17:10:21.061684 26014 convert_imageset.cpp:144] Processed 1105000 files.
I0418 17:10:40.674552 26014 convert_imageset.cpp:144] Processed 1106000 files.
I0418 17:10:57.215113 26014 convert_imageset.cpp:144] Processed 1107000 files.
I0418 17:11:13.729784 26014 convert_imageset.cpp:144] Processed 1108000 files.
I0418 17:11:35.388948 26014 convert_imageset.cpp:144] Processed 1109000 files.
I0418 17:11:57.164371 26014 convert_imageset.cpp:144] Processed 1110000 files.
I0418 17:12:13.420310 26014 convert_imageset.cpp:144] Processed 1111000 files.
I0418 17:12:32.140892 26014 convert_imageset.cpp:144] Processed 1112000 files.
I0418 17:12:49.123839 26014 convert_imageset.cpp:144] Processed 1113000 files.
I0418 17:13:11.821508 26014 convert_imageset.cpp:144] Processed 1114000 files.
I0418 17:13:28.279745 26014 convert_imageset.cpp:144] Processed 1115000 files.
I0418 17:13:51.059325 26014 convert_imageset.cpp:144] Processed 1116000 files.
I0418 17:14:08.170469 26014 convert_imageset.cpp:144] Processed 1117000 files.
I0418 17:14:29.920722 26014 convert_imageset.cpp:144] Processed 1118000 files.
I0418 17:14:49.436347 26014 convert_imageset.cpp:144] Processed 1119000 files.
I0418 17:15:06.795907 26014 convert_imageset.cpp:144] Processed 1120000 files.
I0418 17:15:26.661856 26014 convert_imageset.cpp:144] Processed 1121000 files.
I0418 17:15:42.450331 26014 convert_imageset.cpp:144] Processed 1122000 files.
I0418 17:16:03.439841 26014 convert_imageset.cpp:144] Processed 1123000 files.
I0418 17:16:23.684886 26014 convert_imageset.cpp:144] Processed 1124000 files.
I0418 17:16:41.346144 26014 convert_imageset.cpp:144] Processed 1125000 files.
I0418 17:17:00.861052 26014 convert_imageset.cpp:144] Processed 1126000 files.
I0418 17:17:17.011989 26014 convert_imageset.cpp:144] Processed 1127000 files.
I0418 17:17:33.868736 26014 convert_imageset.cpp:144] Processed 1128000 files.
I0418 17:17:57.281591 26014 convert_imageset.cpp:144] Processed 1129000 files.
I0418 17:18:17.872469 26014 convert_imageset.cpp:144] Processed 1130000 files.
I0418 17:18:34.092417 26014 convert_imageset.cpp:144] Processed 1131000 files.
I0418 17:18:57.800295 26014 convert_imageset.cpp:144] Processed 1132000 files.
I0418 17:19:13.616080 26014 convert_imageset.cpp:144] Processed 1133000 files.
I0418 17:19:33.278687 26014 convert_imageset.cpp:144] Processed 1134000 files.
I0418 17:19:49.506171 26014 convert_imageset.cpp:144] Processed 1135000 files.
I0418 17:20:09.904497 26014 convert_imageset.cpp:144] Processed 1136000 files.
I0418 17:20:30.419273 26014 convert_imageset.cpp:144] Processed 1137000 files.
I0418 17:20:47.718760 26014 convert_imageset.cpp:144] Processed 1138000 files.
I0418 17:21:03.975893 26014 convert_imageset.cpp:144] Processed 1139000 files.
I0418 17:21:24.264223 26014 convert_imageset.cpp:144] Processed 1140000 files.
I0418 17:21:44.400602 26014 convert_imageset.cpp:144] Processed 1141000 files.
I0418 17:22:02.161339 26014 convert_imageset.cpp:144] Processed 1142000 files.
I0418 17:22:23.473146 26014 convert_imageset.cpp:144] Processed 1143000 files.
I0418 17:22:39.498998 26014 convert_imageset.cpp:144] Processed 1144000 files.
I0418 17:23:00.286545 26014 convert_imageset.cpp:144] Processed 1145000 files.
I0418 17:23:16.245950 26014 convert_imageset.cpp:144] Processed 1146000 files.
I0418 17:23:37.195287 26014 convert_imageset.cpp:144] Processed 1147000 files.
I0418 17:23:53.540679 26014 convert_imageset.cpp:144] Processed 1148000 files.
I0418 17:24:13.477807 26014 convert_imageset.cpp:144] Processed 1149000 files.
I0418 17:24:32.820785 26014 convert_imageset.cpp:144] Processed 1150000 files.
I0418 17:24:50.673738 26014 convert_imageset.cpp:144] Processed 1151000 files.
I0418 17:25:07.696286 26014 convert_imageset.cpp:144] Processed 1152000 files.
I0418 17:25:26.477396 26014 convert_imageset.cpp:144] Processed 1153000 files.
I0418 17:25:43.580174 26014 convert_imageset.cpp:144] Processed 1154000 files.
I0418 17:26:04.510664 26014 convert_imageset.cpp:144] Processed 1155000 files.
I0418 17:26:22.434895 26014 convert_imageset.cpp:144] Processed 1156000 files.
I0418 17:26:42.979595 26014 convert_imageset.cpp:144] Processed 1157000 files.
I0418 17:27:02.797823 26014 convert_imageset.cpp:144] Processed 1158000 files.
I0418 17:27:21.672302 26014 convert_imageset.cpp:144] Processed 1159000 files.
I0418 17:27:41.219388 26014 convert_imageset.cpp:144] Processed 1160000 files.
I0418 17:27:59.015446 26014 convert_imageset.cpp:144] Processed 1161000 files.
I0418 17:28:14.684265 26014 convert_imageset.cpp:144] Processed 1162000 files.
I0418 17:28:36.914649 26014 convert_imageset.cpp:144] Processed 1163000 files.
I0418 17:28:57.348408 26014 convert_imageset.cpp:144] Processed 1164000 files.
I0418 17:29:16.181404 26014 convert_imageset.cpp:144] Processed 1165000 files.
I0418 17:29:35.397256 26014 convert_imageset.cpp:144] Processed 1166000 files.
I0418 17:29:54.489032 26014 convert_imageset.cpp:144] Processed 1167000 files.
I0418 17:30:12.147411 26014 convert_imageset.cpp:144] Processed 1168000 files.
I0418 17:30:32.553653 26014 convert_imageset.cpp:144] Processed 1169000 files.
I0418 17:30:49.807899 26014 convert_imageset.cpp:144] Processed 1170000 files.
I0418 17:31:11.091415 26014 convert_imageset.cpp:144] Processed 1171000 files.
I0418 17:31:28.775301 26014 convert_imageset.cpp:144] Processed 1172000 files.
I0418 17:31:45.005813 26014 convert_imageset.cpp:144] Processed 1173000 files.
I0418 17:32:06.164229 26014 convert_imageset.cpp:144] Processed 1174000 files.
I0418 17:32:26.687383 26014 convert_imageset.cpp:144] Processed 1175000 files.
I0418 17:32:46.805793 26014 convert_imageset.cpp:144] Processed 1176000 files.
I0418 17:33:04.652326 26014 convert_imageset.cpp:144] Processed 1177000 files.
I0418 17:33:23.950871 26014 convert_imageset.cpp:144] Processed 1178000 files.
I0418 17:33:39.046650 26014 convert_imageset.cpp:144] Processed 1179000 files.
I0418 17:34:00.127913 26014 convert_imageset.cpp:144] Processed 1180000 files.
I0418 17:34:16.565774 26014 convert_imageset.cpp:144] Processed 1181000 files.
I0418 17:34:37.802166 26014 convert_imageset.cpp:144] Processed 1182000 files.
I0418 17:34:55.716425 26014 convert_imageset.cpp:144] Processed 1183000 files.
I0418 17:35:15.795892 26014 convert_imageset.cpp:144] Processed 1184000 files.
I0418 17:35:33.278239 26014 convert_imageset.cpp:144] Processed 1185000 files.
I0418 17:35:54.226609 26014 convert_imageset.cpp:144] Processed 1186000 files.
I0418 17:36:11.141845 26014 convert_imageset.cpp:144] Processed 1187000 files.
I0418 17:36:31.231673 26014 convert_imageset.cpp:144] Processed 1188000 files.
I0418 17:36:51.321897 26014 convert_imageset.cpp:144] Processed 1189000 files.
I0418 17:37:09.779350 26014 convert_imageset.cpp:144] Processed 1190000 files.
I0418 17:37:28.627526 26014 convert_imageset.cpp:144] Processed 1191000 files.
I0418 17:37:47.647083 26014 convert_imageset.cpp:144] Processed 1192000 files.
I0418 17:38:06.970903 26014 convert_imageset.cpp:144] Processed 1193000 files.
I0418 17:38:45.684645 26014 convert_imageset.cpp:144] Processed 1194000 files.
I0418 17:39:24.505908 26014 convert_imageset.cpp:144] Processed 1195000 files.
I0418 17:40:03.739743 26014 convert_imageset.cpp:144] Processed 1196000 files.
I0418 17:40:40.519717 26014 convert_imageset.cpp:144] Processed 1197000 files.
I0418 17:41:25.243947 26014 convert_imageset.cpp:144] Processed 1198000 files.
I0418 17:41:58.109403 26014 convert_imageset.cpp:144] Processed 1199000 files.
I0418 17:42:33.682862 26014 convert_imageset.cpp:144] Processed 1200000 files.
I0418 17:43:12.424018 26014 convert_imageset.cpp:144] Processed 1201000 files.
I0418 17:43:42.672165 26014 convert_imageset.cpp:144] Processed 1202000 files.
I0418 17:44:02.513626 26014 convert_imageset.cpp:144] Processed 1203000 files.
I0418 17:44:22.056433 26014 convert_imageset.cpp:144] Processed 1204000 files.
I0418 17:44:38.687005 26014 convert_imageset.cpp:144] Processed 1205000 files.
I0418 17:44:58.082932 26014 convert_imageset.cpp:144] Processed 1206000 files.
I0418 17:45:15.097599 26014 convert_imageset.cpp:144] Processed 1207000 files.
I0418 17:45:34.419512 26014 convert_imageset.cpp:144] Processed 1208000 files.
I0418 17:45:49.842376 26014 convert_imageset.cpp:144] Processed 1209000 files.
I0418 17:46:06.661176 26014 convert_imageset.cpp:144] Processed 1210000 files.
I0418 17:46:25.954867 26014 convert_imageset.cpp:144] Processed 1211000 files.
I0418 17:46:43.017527 26014 convert_imageset.cpp:144] Processed 1212000 files.
I0418 17:47:02.618785 26014 convert_imageset.cpp:144] Processed 1213000 files.
I0418 17:47:21.492914 26014 convert_imageset.cpp:144] Processed 1214000 files.
I0418 17:47:37.118151 26014 convert_imageset.cpp:144] Processed 1215000 files.
I0418 17:47:57.186511 26014 convert_imageset.cpp:144] Processed 1216000 files.
I0418 17:48:13.942746 26014 convert_imageset.cpp:144] Processed 1217000 files.
I0418 17:48:33.809391 26014 convert_imageset.cpp:144] Processed 1218000 files.
I0418 17:48:50.975097 26014 convert_imageset.cpp:144] Processed 1219000 files.
I0418 17:49:11.007119 26014 convert_imageset.cpp:144] Processed 1220000 files.
I0418 17:49:26.949682 26014 convert_imageset.cpp:144] Processed 1221000 files.
I0418 17:49:46.369328 26014 convert_imageset.cpp:144] Processed 1222000 files.
I0418 17:50:02.500375 26014 convert_imageset.cpp:144] Processed 1223000 files.
I0418 17:50:22.498498 26014 convert_imageset.cpp:144] Processed 1224000 files.
I0418 17:50:38.866941 26014 convert_imageset.cpp:144] Processed 1225000 files.
I0418 17:50:57.657155 26014 convert_imageset.cpp:144] Processed 1226000 files.
I0418 17:51:14.179458 26014 convert_imageset.cpp:144] Processed 1227000 files.
I0418 17:51:33.170934 26014 convert_imageset.cpp:144] Processed 1228000 files.
I0418 17:51:50.145028 26014 convert_imageset.cpp:144] Processed 1229000 files.
I0418 17:52:09.576757 26014 convert_imageset.cpp:144] Processed 1230000 files.
I0418 17:52:26.289983 26014 convert_imageset.cpp:144] Processed 1231000 files.
I0418 17:52:45.679296 26014 convert_imageset.cpp:144] Processed 1232000 files.
I0418 17:53:02.004340 26014 convert_imageset.cpp:144] Processed 1233000 files.
I0418 17:53:21.513963 26014 convert_imageset.cpp:144] Processed 1234000 files.
I0418 17:53:37.331210 26014 convert_imageset.cpp:144] Processed 1235000 files.
I0418 17:53:56.958377 26014 convert_imageset.cpp:144] Processed 1236000 files.
I0418 17:54:12.943656 26014 convert_imageset.cpp:144] Processed 1237000 files.
I0418 17:54:32.686476 26014 convert_imageset.cpp:144] Processed 1238000 files.
I0418 17:54:48.371361 26014 convert_imageset.cpp:144] Processed 1239000 files.
I0418 17:55:08.391926 26014 convert_imageset.cpp:144] Processed 1240000 files.
I0418 17:55:28.392025 26014 convert_imageset.cpp:144] Processed 1241000 files.
I0418 17:55:44.482931 26014 convert_imageset.cpp:144] Processed 1242000 files.
I0418 17:56:03.863705 26014 convert_imageset.cpp:144] Processed 1243000 files.
I0418 17:56:20.916375 26014 convert_imageset.cpp:144] Processed 1244000 files.
I0418 17:56:37.132194 26014 convert_imageset.cpp:144] Processed 1245000 files.
I0418 17:56:57.599552 26014 convert_imageset.cpp:144] Processed 1246000 files.
I0418 17:57:13.937620 26014 convert_imageset.cpp:144] Processed 1247000 files.
I0418 17:57:33.822635 26014 convert_imageset.cpp:144] Processed 1248000 files.
I0418 17:57:53.200259 26014 convert_imageset.cpp:144] Processed 1249000 files.
I0418 17:58:09.727013 26014 convert_imageset.cpp:144] Processed 1250000 files.
I0418 17:58:29.937794 26014 convert_imageset.cpp:144] Processed 1251000 files.
I0418 17:58:45.365993 26014 convert_imageset.cpp:144] Processed 1252000 files.
I0418 17:59:04.560173 26014 convert_imageset.cpp:144] Processed 1253000 files.
I0418 17:59:21.160640 26014 convert_imageset.cpp:144] Processed 1254000 files.
I0418 17:59:41.167642 26014 convert_imageset.cpp:144] Processed 1255000 files.
I0418 17:59:56.879505 26014 convert_imageset.cpp:144] Processed 1256000 files.
I0418 18:00:12.348230 26014 convert_imageset.cpp:144] Processed 1257000 files.
I0418 18:00:31.976505 26014 convert_imageset.cpp:144] Processed 1258000 files.
I0418 18:00:52.492208 26014 convert_imageset.cpp:144] Processed 1259000 files.
I0418 18:01:08.686105 26014 convert_imageset.cpp:144] Processed 1260000 files.
I0418 18:01:28.594321 26014 convert_imageset.cpp:144] Processed 1261000 files.
I0418 18:01:44.690274 26014 convert_imageset.cpp:144] Processed 1262000 files.
I0418 18:02:03.960680 26014 convert_imageset.cpp:144] Processed 1263000 files.
I0418 18:02:21.009953 26014 convert_imageset.cpp:144] Processed 1264000 files.
I0418 18:02:40.457460 26014 convert_imageset.cpp:144] Processed 1265000 files.
I0418 18:02:56.660969 26014 convert_imageset.cpp:144] Processed 1266000 files.
I0418 18:03:16.286161 26014 convert_imageset.cpp:144] Processed 1267000 files.
I0418 18:03:33.050961 26014 convert_imageset.cpp:144] Processed 1268000 files.
I0418 18:03:49.194509 26014 convert_imageset.cpp:144] Processed 1269000 files.
I0418 18:04:08.774677 26014 convert_imageset.cpp:144] Processed 1270000 files.
I0418 18:04:28.666755 26014 convert_imageset.cpp:144] Processed 1271000 files.
I0418 18:04:45.508329 26014 convert_imageset.cpp:144] Processed 1272000 files.
I0418 18:05:04.758939 26014 convert_imageset.cpp:144] Processed 1273000 files.
I0418 18:05:21.919569 26014 convert_imageset.cpp:144] Processed 1274000 files.
I0418 18:05:41.517268 26014 convert_imageset.cpp:144] Processed 1275000 files.
I0418 18:05:58.341853 26014 convert_imageset.cpp:144] Processed 1276000 files.
I0418 18:06:17.565183 26014 convert_imageset.cpp:144] Processed 1277000 files.
I0418 18:06:34.638440 26014 convert_imageset.cpp:144] Processed 1278000 files.
I0418 18:06:53.965596 26014 convert_imageset.cpp:144] Processed 1279000 files.
I0418 18:07:09.830004 26014 convert_imageset.cpp:144] Processed 1280000 files.
I0418 18:07:29.826936 26014 convert_imageset.cpp:144] Processed 1281000 files.
I0418 18:07:32.320332 26014 convert_imageset.cpp:150] Processed 1281167 files.
Creating val lmdb...
Done.
